"HYRIV_ID","HYBAS_L08","HYBAS_L12"
20569016,2080015620,2120015670
20569022,2080012000,2120012010
20569114,2080015620,2120015670
20569146,2080009090,2120009090
20569189,2080019320,2120019320
20569190,2080019320,2120019320
20569413,2080016950,2120016950
20569497,2080012000,2120012010
20569558,2080048500,2120048500
20569713,2080019320,2120019320
20569714,2080019320,2120019320
20569740,2080048220,2120048260
20569741,2080048220,2120048260
20569742,2080015620,2120015670
20569743,2080015620,2120015670
20569837,2080048500,2120048520
20569850,2080013880,2120013910
20569935,2080048500,2120048520
20569936,2080048500,2120048520
20569937,2080048500,2120048520
20569945,2080013880,2120013880
20570031,2080048220,2120048260
20570040,2080012000,2120012010
20570123,2080048500,2120048520
20570124,2080015620,2120015670
20570174,2080019320,2120019320
20570175,2080019320,2120019320
20570197,2080016950,2120016950
20570222,2080009110,2120009110
20570278,2080048500,2120048520
20570441,2080048500,2120048520
20570525,2080015620,2120015670
20570697,2080016950,2120016950
20570698,2080048500,2120048520
20570783,2080015620,2120015670
20570925,2080019320,2120019320
20570926,2080019320,2120019320
20570952,2080048220,2120048260
20571024,2080019320,2120019320
20571048,2080048220,2120048260
20571067,2080013930,2120013930
20571154,2080012000,2120012000
20571155,2080012000,2120012000
20571156,2080012000,2120012000
20571157,2080012000,2120012000
20571158,2080012000,2120012000
20571159,2080012000,2120012000
20571160,2080012000,2120012000
20571161,2080012000,2120012000
20571257,2080012000,2120012000
20571258,2080012000,2120012000
20571339,2080012000,2120012000
20571340,2080012000,2120012000
20571341,2080012000,2120012000
20571391,2080019320,2120019320
20571428,2080013930,2120013930
20571429,2080013980,2120014030
20571430,2080012000,2120012000
20571451,2080009110,2120009110
20571452,2080009110,2120009110
20571511,2080013930,2120013950
20571512,2080013980,2120014010
20571595,2080013980,2120014030
20571642,2080019320,2120019320
20571673,2080015620,2120015650
20571759,2080013980,2120014030
20571849,2080013980,2120014010
20571875,2080009110,2120009110
20571945,2080013980,2120014030
20572033,2080048500,2120048540
20572049,2080011950,2120011980
20572217,2080013980,2120014030
20572392,2080013980,2120014010
20572443,2080019270,2120019280
20572472,2080016950,2120016950
20572591,2080013980,2120014030
20572765,2080016950,2120016950
20572766,2080016950,2120016950
20572767,2080016950,2120016950
20572842,2080048220,2120048220
20572925,2080013980,2120014030
20573089,2080048220,2120048220
20573189,2080013980,2120014030
20573190,2080013980,2120014030
20573361,2080013980,2120014030
20573406,2080019270,2120019270
20573407,2080019270,2120019270
20573443,2080013980,2120014030
20573522,2080048220,2120048220
20573614,2080016950,2120016950
20573673,2080019270,2120019270
20573731,2080019270,2120019270
20573732,2080019270,2120019270
20573733,2080019270,2120019270
20573734,2080019270,2120019270
20573735,2080019270,2120019270
20573767,2080048500,2120048560
20573825,2080019270,2120019270
20573826,2080019270,2120019270
20573878,2080003710,2120003710
20574085,2080019270,2120019270
20574151,2080003710,2120003710
20574207,2080048500,2120048560
20574234,2080009110,2120009150
20574235,2080003710,2120003710
20574236,2080003710,2120003710
20574237,2080003710,2120003710
20574269,2080019270,2120019270
20574320,2080003710,2120003710
20574398,2080011950,2120011980
20574500,2080003710,2120003710
20574648,2080009110,2120009150
20574649,2080009110,2120009150
20574650,2080003710,2120003710
20574651,2080003710,2120003710
20574785,2080048500,2120048560
20574786,2080048500,2120048560
20574797,2080011950,2120011960
20574798,2080011950,2120011960
20574814,2080003710,2120003710
20574895,2080048500,2120048560
20574900,2080011950,2120011960
20574950,2080048220,2120048220
20575049,2080003710,2120003710
20575123,2080013980,2120014040
20575211,2080016950,2120016950
20575212,2080016950,2120016950
20575387,2080016950,2120016950
20575388,2080048500,2120048560
20575389,2080015570,2120015590
20575390,2080015570,2120015590
20575396,2080011950,2120011960
20575449,2080019270,2120019270
20575479,2080048200,2120048200
20575480,2080048200,2120048200
20575488,2080013980,2120014040
20575489,2080011950,2120011960
20575543,2080019270,2120019270
20575544,2080019270,2120019270
20575748,2080015570,2120015590
20575754,2080013980,2120014040
20575755,2080013980,2120014040
20575804,2080019270,2120019270
20575826,2080016950,2120016950
20575827,2080048500,2120048560
20575828,2080015570,2120015590
20575881,2080019270,2120019270
20575914,2080015570,2120015590
20575925,2080013980,2120014040
20575999,2080048200,2120048200
20576000,2080048200,2120048200
20576097,2080048200,2120048200
20576377,2080015570,2120015590
20576709,2080019220,2120019250
20577008,2080048500,2120048560
20577009,2080048500,2120048560
20577104,2080015570,2120015590
20577332,2080013980,2120014040
20577518,2080048500,2120048560
20577605,2080016970,2120016970
20577615,2080013980,2120014040
20577923,2080048500,2120048560
20577997,2080015570,2120015590
20578090,2080016970,2120016970
20578260,2080013980,2120014040
20578272,2080003690,2120003690
20578273,2080003690,2120003690
20578274,2080003690,2120003690
20578373,2080003690,2120003690
20578558,2080016970,2120016970
20578584,2080003690,2120003690
20578585,2080003690,2120003690
20578641,2080048160,2120048180
20578642,2080048160,2120048180
20578646,2080015570,2120015570
20578674,2080003690,2120003690
20578743,2080016970,2120016970
20578744,2080016970,2120016970
20578900,2080019220,2120019220
20578942,2080009190,2120009190
20578995,2080016970,2120016970
20578996,2080048160,2120048180
20578997,2080048160,2120048180
20578998,2080048160,2120048180
20579259,2080015570,2120015570
20579276,2080009190,2120009190
20579440,2080048160,2120048180
20579466,2080003610,2120003670
20579693,2080016970,2120016970
20579694,2080048160,2120048180
20579725,2080009190,2120009190
20579813,2080003610,2120003670
20579888,2080048160,2120048160
20579889,2080048160,2120048160
20579917,2080003610,2120003670
20579994,2080015570,2120015570
20580019,2080009190,2120009190
20580192,2080009190,2120009190
20580193,2080003610,2120003670
20580277,2080011880,2120011880
20580292,2080003610,2120003670
20580293,2080003610,2120003670
20580365,2080048160,2120048160
20580366,2080048160,2120048160
20580367,2080015570,2120015570
20580368,2080015570,2120015570
20580378,2080011880,2120011880
20580404,2080009190,2120009190
20580485,2080003610,2120003670
20580548,2080048160,2120048160
20580549,2080048160,2120048160
20580550,2080048160,2120048160
20580562,2080011880,2120011880
20580574,2080009190,2120009190
20580575,2080009190,2120009190
20580576,2080009190,2120009190
20580659,2080009190,2120009190
20580701,2080019200,2120019200
20580736,2080048160,2120048160
20580762,2080009190,2120009190
20580945,2080011880,2120011880
20581018,2080015570,2120015570
20581019,2080015570,2120015570
20581042,2080003610,2120003670
20581180,2080015570,2120015570
20581190,2080014060,2120014080
20581290,2080011880,2120011880
20581305,2080003610,2120003670
20581383,2080015570,2120015570
20581444,2080019200,2120019200
20581571,2080048160,2120048160
20581572,2080048500,2120048580
20581611,2080003610,2120003670
20581662,2080019200,2120019200
20581800,2080003610,2120003670
20581875,2080003610,2120003670
20581964,2080003610,2120003670
20582064,2080003610,2120003670
20582211,2080048500,2120048580
20582319,2080003610,2120003670
20582423,2080003610,2120003670
20582424,2080003610,2120003670
20582487,2080015520,2120015520
20582563,2080019200,2120019200
20582728,2080003610,2120003670
20582881,2080003610,2120003670
20582882,2080003610,2120003670
20582943,2080015520,2120015520
20582951,2080011830,2120011860
20583139,2080003610,2120003670
20583198,2080016990,2120016990
20583229,2080003610,2120003670
20583230,2080003610,2120003670
20583231,2080003610,2120003670
20583332,2080003610,2120003670
20583513,2080003610,2120003670
20583578,2080015520,2120015520
20583670,2080014060,2120014110
20583784,2080011830,2120011860
20583882,2080011830,2120011860
20583952,2080019160,2120019180
20584098,2080003610,2120003670
20584165,2080015520,2120015520
20584218,2080019160,2120019180
20584467,2080015480,2120015480
20584468,2080015480,2120015480
20584813,2080015480,2120015480
20584814,2080015480,2120015480
20584821,2080011830,2120011860
20584840,2080009210,2120009210
20584841,2080009210,2120009210
20584884,2080019160,2120019180
20584972,2080019160,2120019180
20584973,2080019160,2120019180
20584992,2080017010,2120017010
20585061,2080019160,2120019180
20585062,2080019160,2120019180
20585089,2080017010,2120017010
20585090,2080017010,2120017010
20585130,2080003610,2120003670
20585204,2080015520,2120015520
20585205,2080015520,2120015520
20585287,2080019160,2120019180
20585288,2080019160,2120019180
20585311,2080011830,2120011860
20585334,2080003610,2120003670
20585435,2080009210,2120009210
20585436,2080009210,2120009210
20585499,2080015520,2120015520
20585500,2080015480,2120015480
20585570,2080019160,2120019180
20585597,2080015480,2120015480
20585706,2080015480,2120015480
20585792,2080015480,2120015480
20585909,2080014130,2120014180
20586001,2080017010,2120017020
20586002,2080015520,2120015520
20586145,2080009210,2120009210
20586221,2080015480,2120015480
20586222,2080015480,2120015480
20586225,2080011830,2120011860
20586226,2080011830,2120011860
20586244,2080009210,2120009210
20586331,2080015480,2120015480
20586341,2080011830,2120011860
20586361,2080009210,2120009210
20586415,2080019160,2120019180
20586529,2080017040,2120017040
20586619,2080017040,2120017040
20586635,2080009210,2120009210
20586730,2080014130,2120014180
20586807,2080017120,2120017120
20586808,2080017120,2120017120
20586927,2080014130,2120014180
20586951,2080003460,2120003460
20587018,2080011830,2120011860
20587019,2080011830,2120011860
20587048,2080003440,2120003440
20587049,2080003610,2120003650
20587135,2080014130,2120014180
20587221,2080017060,2120017060
20587228,2080014130,2120014180
20587247,2080003460,2120003460
20587311,2080014130,2120014180
20587392,2080011830,2120011860
20587393,2080011830,2120011860
20587417,2080003460,2120003460
20587418,2080003460,2120003460
20587467,2080019160,2120019160
20587485,2080047890,2120047920
20587486,2080047890,2120047920
20587508,2080003460,2120003460
20587582,2080014130,2120014180
20587583,2080014130,2120014180
20587584,2080011830,2120011860
20587598,2080003460,2120003460
20587667,2080015430,2120015460
20587668,2080015430,2120015460
20587754,2080017060,2120017080
20587755,2080015430,2120015460
20587759,2080014130,2120014180
20587787,2080003460,2120003460
20587891,2080003540,2120003540
20587892,2080003540,2120003540
20587983,2080009210,2120009220
20587984,2080003460,2120003460
20588041,2080017060,2120017080
20588051,2080014130,2120014180
20588052,2080014130,2120014180
20588100,2080019160,2120019160
20588145,2080014130,2120014180
20588219,2080017120,2120017120
20588220,2080017120,2120017120
20588335,2080003440,2120003440
20588411,2080017120,2120017120
20588412,2080017120,2120017120
20588425,2080014130,2120014180
20588602,2080017100,2120017100
20588603,2080047940,2120047940
20588706,2080014130,2120014180
20588733,2080003480,2120003480
20588817,2080047890,2120047920
20588825,2080014130,2120014180
20589030,2080017120,2120017120
20589031,2080017120,2120017120
20589046,2080009210,2120009220
20589119,2080047890,2120047920
20589140,2080003440,2120003440
20589341,2080009230,2120009230
20589342,2080003480,2120003480
20589346,2080003540,2120003540
20589483,2080019110,2120019130
20589484,2080019110,2120019130
20589485,2080019110,2120019130
20589532,2080003610,2120003610
20589639,2080003480,2120003480
20589643,2080003560,2120003570
20589715,2080017120,2120017120
20589813,2080017120,2120017120
20589846,2080009290,2120009290
20589849,2080003500,2120003520
20589850,2080003500,2120003520
20589851,2080003500,2120003520
20589852,2080003540,2120003540
20589900,2080019110,2120019130
20589945,2080009290,2120009290
20589946,2080009290,2120009290
20589947,2080009250,2120009250
20589948,2080009250,2120009250
20589953,2080003480,2120003480
20589954,2080003480,2120003480
20589955,2080003500,2120003520
20589956,2080003610,2120003610
20590012,2080017120,2120017120
20590013,2080017120,2120017120
20590022,2080014200,2120014240
20590048,2080003610,2120003610
20590049,2080003610,2120003610
20590050,2080003610,2120003610
20590051,2080003610,2120003610
20590120,2080017120,2120017120
20590121,2080017120,2120017120
20590216,2080019110,2120019130
20590281,2080009290,2120009290
20590282,2080009290,2120009290
20590285,2080003610,2120003610
20590370,2080009290,2120009370
20590371,2080009290,2120009370
20590374,2080009290,2120009290
20590455,2080017120,2120017120
20590481,2080009290,2120009310
20590484,2080003610,2120003610
20590485,2080003610,2120003610
20590531,2080017120,2120017120
20590583,2080019110,2120019130
20590616,2080009290,2120009370
20590617,2080009290,2120009370
20590626,2080003560,2120003590
20590674,2080019110,2120019130
20590697,2080017120,2120017120
20590724,2080003480,2120003480
20590830,2080003610,2120003610
20590831,2080003610,2120003610
20590983,2080019110,2120019130
20591008,2080017120,2120017130
20591009,2080017120,2120017120
20591010,2080047890,2120047900
20591038,2080003610,2120003610
20591120,2080017120,2120017130
20591166,2080003610,2120003610
20591230,2080017120,2120017130
20591237,2080014200,2120014260
20591261,2080003610,2120003610
20591328,2080014200,2120014240
20591346,2080003610,2120003610
20591432,2080003610,2120003610
20591433,2080003610,2120003610
20591486,2080019110,2120019130
20591521,2080009290,2120009370
20591522,2080003610,2120003610
20591683,2080047940,2120047960
20591715,2080009250,2120009250
20591716,2080009250,2120009250
20591800,2080017120,2120017130
20591894,2080019110,2120019130
20591911,2080047940,2120047960
20591917,2080014200,2120014280
20591934,2080009290,2120009370
20592031,2080009290,2120009370
20592036,2080003610,2120003610
20592086,2080019110,2120019130
20592087,2080019110,2120019130
20592121,2080014200,2120014240
20592122,2080014200,2120014260
20592134,2080003410,2120003410
20592175,2080019110,2120019130
20592176,2080019110,2120019130
20592177,2080019110,2120019130
20592193,2080047890,2120047900
20592216,2080009570,2120009570
20592217,2080009570,2120009570
20592223,2080009290,2120009370
20592224,2080009290,2120009370
20592225,2080009250,2120009250
20592303,2080014200,2120014280
20592322,2080009270,2120009270
20592323,2080009250,2120009250
20592324,2080009250,2120009250
20592613,2080009270,2120009270
20592804,2080009650,2120009700
20592809,2080003410,2120003410
20592882,2080014200,2120014260
20592898,2080009290,2120009370
20593003,2080009650,2120009700
20593004,2080009570,2120009570
20593005,2080009570,2120009570
20593057,2080019110,2120019130
20593175,2080017120,2120017130
20593176,2080017120,2120017130
20593186,2080014200,2120014260
20593187,2080014200,2120014280
20593188,2080014200,2120014280
20593200,2080009610,2120009610
20593201,2080009570,2120009570
20593202,2080009570,2120009570
20593210,2080003410,2120003410
20593268,2080019110,2120019130
20593288,2080017120,2120017130
20593298,2080014200,2120014240
20593299,2080014200,2120014260
20593315,2080009610,2120009610
20593390,2080019110,2120019130
20593485,2080019110,2120019130
20593501,2080047940,2120047960
20593516,2080009610,2120009610
20593581,2080019110,2120019130
20593604,2080015380,2120015380
20593610,2080014200,2120014240
20593718,2080047940,2120047960
20593726,2080014200,2120014280
20593814,2080019110,2120019130
20593834,2080014200,2120014260
20593835,2080014200,2120014260
20593853,2080003410,2120003410
20593939,2080009490,2120009550
20594040,2080047840,2120047870
20594140,2080017120,2120017130
20594143,2080015380,2120015380
20594265,2080014200,2120014280
20594280,2080003410,2120003410
20594281,2080003410,2120003410
20594347,2080017120,2120017130
20594348,2080047840,2120047860
20594352,2080015380,2120015380
20594368,2080009490,2120009550
20594417,2080019110,2120019130
20594418,2080019110,2120019130
20594437,2080017120,2120017130
20594446,2080014200,2120014280
20594627,2080009650,2120009660
20594695,2080047840,2120047860
20594715,2080009650,2120009660
20594716,2080003410,2120003410
20594717,2080003410,2120003410
20594718,2080003410,2120003410
20594791,2080017120,2120017130
20594792,2080015380,2120015380
20594810,2080009490,2120009550
20594898,2080009650,2120009660
20594899,2080009490,2120009550
20594944,2080019110,2120019130
20594945,2080019110,2120019130
20594962,2080015380,2120015380
20595053,2080003410,2120003410
20595144,2080047980,2120047980
20595237,2080009650,2120009700
20595238,2080009490,2120009550
20595322,2080019110,2120019130
20595361,2080009490,2120009550
20595431,2080015380,2120015380
20595440,2080014200,2120014280
20595445,2080009490,2120009530
20595446,2080003410,2120003410
20595447,2080003410,2120003410
20595510,2080019110,2120019130
20595511,2080019110,2120019130
20595537,2080015380,2120015380
20595559,2080003410,2120003410
20595614,2080019110,2120019130
20595629,2080047840,2120047860
20595631,2080015380,2120015380
20595703,2080019110,2120019130
20595742,2080009650,2120009700
20595743,2080009490,2120009530
20595826,2080019110,2120019130
20595827,2080019110,2120019130
20595846,2080047820,2120047820
20595850,2080015380,2120015380
20595854,2080014200,2120014280
20595935,2080015380,2120015380
20595942,2080014200,2120014280
20595959,2080003410,2120003410
20596029,2080017120,2120017140
20596030,2080047820,2120047820
20596031,2080047840,2120047840
20596040,2080014200,2120014280
20596133,2080047840,2120047840
20596134,2080015380,2120015380
20596138,2080014200,2120014280
20596139,2080011740,2120011740
20596218,2080017120,2120017140
20596233,2080009490,2120009510
20596234,2080003410,2120003410
20596235,2080003410,2120003410
20596275,2080019110,2120019130
20596368,2080019110,2120019130
20596369,2080019110,2120019130
20596391,2080047840,2120047840
20596475,2080019110,2120019130
20596500,2080047820,2120047820
20596609,2080047980,2120047980
20596628,2080003410,2120003410
20596693,2080017120,2120017140
20596694,2080017120,2120017140
20596705,2080014200,2120014280
20596717,2080009290,2120009390
20596773,2080019110,2120019130
20596801,2080015380,2120015380
20596808,2080014200,2120014290
20596818,2080009650,2120009720
20596819,2080009650,2120009700
20597235,2080017120,2120017140
20597328,2080047820,2120047820
20597346,2080009650,2120009720
20597347,2080046150,2120046210
20597352,2080003390,2120003390
20597353,2080003390,2120003390
20597452,2080009740,2120009740
20597453,2080009650,2120009700
20597457,2080003390,2120003390
20597534,2080047980,2120047980
20597538,2080014200,2120014280
20597549,2080009650,2120009720
20597621,2080011740,2120011740
20597646,2080003390,2120003390
20597647,2080003390,2120003390
20597712,2080015380,2120015380
20597810,2080015380,2120015380
20598022,2080009650,2120009720
20598023,2080046150,2120046210
20598123,2080009740,2120009740
20598248,2080009290,2120009390
20598418,2080047980,2120047980
20598419,2080047980,2120047980
20598436,2080046150,2120046210
20598437,2080009450,2120009470
20598439,2080009290,2120009390
20598440,2080003350,2120003350
20598517,2080047980,2120047980
20598519,2080014200,2120014290
20598531,2080009290,2120009390
20598702,2080011740,2120011740
20598703,2080011740,2120011740
20598789,2080011740,2120011740
20598799,2080009880,2120009880
20598800,2080009880,2120009880
20598802,2080046150,2120046210
20598893,2080015360,2120015360
20598894,2080015360,2120015360
20598905,2080009880,2120009880
20598906,2080009880,2120009880
20598994,2080015360,2120015360
20598995,2080015360,2120015360
20599003,2080009860,2120009860
20599004,2080009860,2120009860
20599009,2080003310,2120003330
20599010,2080003350,2120003350
20599074,2080047820,2120047820
20599285,2080015360,2120015360
20599392,2080015360,2120015360
20599412,2080009860,2120009860
20599415,2080003350,2120003370
20599484,2080015360,2120015360
20599504,2080009860,2120009860
20599505,2080009860,2120009860
20599590,2080009290,2120009390
20599669,2080009450,2120009450
20599751,2080017160,2120017160
20599778,2080009450,2120009450
20599846,2080015360,2120015360
20599859,2080009860,2120009860
20599862,2080009450,2120009460
20599934,2080015360,2120015360
20599944,2080009450,2120009450
20599945,2080003310,2120003330
20600019,2080047820,2120047820
20600020,2080047820,2120047820
20600039,2080046150,2120046210
20600040,2080003310,2120003330
20600041,2080003310,2120003330
20600100,2080017160,2120017160
20600109,2080009860,2120009860
20600110,2080009450,2120009450
20600196,2080015360,2120015360
20600208,2080009860,2120009860
20600211,2080003310,2120003330
20600275,2080015360,2120015360
20600276,2080015360,2120015360
20600289,2080009880,2120009880
20600293,2080003200,2120003220
20600380,2080014310,2120014310
20600381,2080014310,2120014310
20600385,2080046150,2120046210
20600386,2080046150,2120046210
20600387,2080009450,2120009460
20600388,2080009290,2120009390
20600470,2080017160,2120017170
20600493,2080046150,2120046210
20600494,2080009450,2120009460
20600583,2080009450,2120009460
20600584,2080009450,2120009450
20600660,2080015360,2120015360
20600673,2080009450,2120009450
20600674,2080003310,2120003310
20600675,2080003310,2120003330
20600774,2080009290,2120009390
20600775,2080003310,2120003310
20600849,2080015340,2120015340
20600864,2080046150,2120046210
20600932,2080048000,2120048000
20600933,2080015340,2120015340
20600950,2080009450,2120009450
20600951,2080003310,2120003330
20600952,2080003310,2120003330
20601020,2080015340,2120015340
20601039,2080009860,2120009860
20601042,2080009760,2120009760
20601043,2080009450,2120009460
20601044,2080009450,2120009460
20601045,2080009450,2120009450
20601046,2080009290,2120009390
20601047,2080003200,2120003220
20601048,2080003310,2120003330
20601122,2080047820,2120047820
20601135,2080014310,2120014310
20601136,2080014310,2120014310
20601141,2080009450,2120009460
20601142,2080009450,2120009460
20601143,2080009450,2120009460
20601144,2080009450,2120009460
20601220,2080014420,2120014440
20601221,2080014420,2120014440
20601225,2080009760,2120009760
20601226,2080009760,2120009760
20601322,2080003310,2120003330
20601401,2080014310,2120014310
20601465,2080019040,2120019070
20601485,2080014310,2120014310
20601492,2080009880,2120009880
20601493,2080009760,2120009760
20601566,2080015320,2120015320
20601578,2080003310,2120003330
20601579,2080003310,2120003330
20601670,2080015320,2120015320
20601674,2080014420,2120014440
20601675,2080014420,2120014440
20601689,2080003310,2120003310
20601957,2080014420,2120014440
20601958,2080014420,2120014440
20601967,2080003310,2120003310
20602043,2080047800,2120047800
20602045,2080015320,2120015320
20602046,2080015320,2120015320
20602050,2080014420,2120014440
20602051,2080014420,2120014440
20602137,2080014310,2120014310
20602230,2080017160,2120017180
20602231,2080048000,2120048020
20602232,2080015320,2120015320
20602237,2080014420,2120014440
20602238,2080014420,2120014440
20602241,2080014310,2120014310
20602242,2080014310,2120014310
20602323,2080009290,2120009400
20602556,2080014310,2120014310
20602630,2080014420,2120014440
20602631,2080014310,2120014320
20602645,2080003310,2120003330
20602699,2080019040,2120019070
20602731,2080014420,2120014440
20602743,2080009800,2120009840
20602748,2080003310,2120003330
20602818,2080014310,2120014320
20602909,2080003310,2120003310
20603019,2080003200,2120003230
20603020,2080003310,2120003330
20603077,2080019040,2120019070
20603212,2080014310,2120014320
20603290,2080014420,2120014420
20603291,2080014310,2120014320
20603292,2080014310,2120014320
20603293,2080014310,2120014320
20603306,2080003200,2120003230
20603379,2080017160,2120017200
20603393,2080014310,2120014320
20603394,2080014310,2120014320
20603489,2080015320,2120015320
20603510,2080046150,2120046200
20603511,2080009290,2120009400
20603583,2080048000,2120048020
20603594,2080003200,2120003230
20603595,2080003310,2120003310
20603686,2080003200,2120003230
20603687,2080003310,2120003310
20603688,2080003310,2120003310
20603782,2080003310,2120003310
20603865,2080009760,2120009760
20603943,2080009760,2120009760
20603944,2080009760,2120009760
20603945,2080003310,2120003310
20604016,2080014310,2120014320
20604029,2080009760,2120009760
20604030,2080009760,2120009760
20604304,2080048000,2120048020
20604381,2080017160,2120017220
20604389,2080009290,2120009400
20604390,2080009290,2120009400
20604493,2080014310,2120014320
20604501,2080003060,2120003160
20604652,2080048000,2120048020
20604657,2080014310,2120014320
20604664,2080009290,2120009400
20604665,2080003200,2120003230
20604736,2080015210,2120015300
20604756,2080046150,2120046200
20604757,2080003060,2120003160
20604848,2080014310,2120014320
20604849,2080014310,2120014320
20604966,2080003200,2120003200
20605233,2080009290,2120009400
20605309,2080014310,2120014320
20605320,2080009800,2120009840
20605321,2080009800,2120009840
20605322,2080009760,2120009760
20605323,2080009290,2120009400
20605324,2080009290,2120009400
20605395,2080009960,2120009960
20605396,2080009800,2120009840
20605397,2080046150,2120046200
20605592,2080015210,2120015290
20605593,2080015210,2120015290
20605594,2080015210,2120015290
20605595,2080015210,2120015290
20605613,2080003200,2120003200
20605706,2080015210,2120015290
20605707,2080015210,2120015290
20605708,2080015210,2120015290
20605722,2080009960,2120009960
20605723,2080003250,2120003270
20605802,2080015210,2120015290
20605820,2080009800,2120009840
20605821,2080003060,2120003140
20605870,2080019040,2120019050
20605894,2080015210,2120015290
20605896,2080014310,2120014320
20605897,2080011660,2120011690
20605996,2080014310,2120014340
20606002,2080009800,2120009840
20606003,2080003060,2120003140
20606004,2080003060,2120003140
20606104,2080009760,2120009760
20606107,2080003060,2120003140
20606109,2080003250,2120003270
20606201,2080009760,2120009770
20606274,2080009760,2120009760
20606275,2080009290,2120009400
20606437,2080009800,2120009830
20606438,2080009800,2120009830
20606442,2080003250,2120003270
20606443,2080003250,2120003270
20606487,2080019040,2120019050
20606488,2080019040,2120019050
20606529,2080014310,2120014320
20606538,2080009290,2120009400
20606539,2080003060,2120003140
20606609,2080019040,2120019050
20606630,2080048040,2120048040
20606637,2080014310,2120014400
20606638,2080014310,2120014400
20606639,2080014310,2120014340
20606640,2080014310,2120014340
20606641,2080011660,2120011690
20606649,2080003250,2120003270
20606738,2080014310,2120014400
20606739,2080014310,2120014400
20606745,2080009960,2120009960
20606746,2080009960,2120009960
20606825,2080015210,2120015290
20606826,2080015210,2120015290
20606849,2080009960,2120009960
20606850,2080009960,2120009960
20606853,2080003060,2120003140
20606856,2080003200,2120003230
20606947,2080014310,2120014400
20606948,2080014310,2120014400
20606949,2080014310,2120014400
20606950,2080014310,2120014340
20606958,2080009800,2120009830
20606959,2080009800,2120009830
20606962,2080009290,2120009430
20606963,2080003180,2120003180
20607062,2080003060,2120003140
20607126,2080048040,2120048040
20607127,2080015210,2120015290
20607137,2080009960,2120009960
20607138,2080009800,2120009840
20607223,2080015210,2120015290
20607237,2080009960,2120009960
20607238,2080009960,2120009960
20607329,2080047800,2120047800
20607341,2080009800,2120009840
20607342,2080009800,2120009840
20607343,2080009800,2120009840
20607346,2080003060,2120003140
20607349,2080003180,2120003180
20607439,2080003200,2120003200
20607507,2080015210,2120015290
20607508,2080014310,2120014400
20607527,2080003180,2120003180
20607585,2080019040,2120019050
20607608,2080014310,2120014380
20607609,2080014310,2120014380
20607618,2080009290,2120009430
20607669,2080019040,2120019050
20607683,2080017160,2120017260
20607694,2080014310,2120014400
20607795,2080014310,2120014400
20607796,2080014310,2120014380
20607806,2080009800,2120009840
20607807,2080009800,2120009830
20607810,2080009760,2120009770
20607811,2080003180,2120003180
20607891,2080011660,2120011670
20607895,2080009800,2120009830
20607897,2080003200,2120003200
20607989,2080009960,2120009960
20607990,2080009760,2120009770
20608044,2080019040,2120019050
20608146,2080015210,2120015290
20608154,2080009800,2120009800
20608238,2080047750,2120047780
20608247,2080009800,2120009830
20608248,2080009800,2120009800
20608249,2080009290,2120009420
20608250,2080009290,2120009420
20608307,2080019040,2120019050
20608430,2080009290,2120009430
20608431,2080009290,2120009420
20608514,2080014310,2120014380
20608587,2080048040,2120048040
20608605,2080009960,2120009960
20608606,2080009800,2120009830
20608608,2080009760,2120009770
20608706,2080009800,2120009830
20608815,2080009800,2120009830
20608816,2080009800,2120009800
20608819,2080003180,2120003180
20608890,2080047750,2120047780
20608897,2080014310,2120014380
20608996,2080009800,2120009830
20609001,2080003180,2120003180
20609102,2080003180,2120003180
20609192,2080015210,2120015290
20609209,2080009290,2120009420
20609316,2080009960,2120009960
20609317,2080009760,2120009780
20609384,2080019040,2120019040
20609403,2080017160,2120017260
20609467,2080019040,2120019040
20609468,2080019040,2120019040
20609496,2080015210,2120015290
20609497,2080015210,2120015290
20609498,2080015210,2120015290
20609597,2080015210,2120015290
20609602,2080011660,2120011670
20609710,2080009290,2120009420
20609711,2080003060,2120003120
20609796,2080014310,2120014380
20609896,2080009760,2120009770
20609897,2080009290,2120009420
20609968,2080009290,2120009420
20610429,2080015210,2120015290
20610523,2080015210,2120015290
20610524,2080015210,2120015290
20610525,2080015210,2120015270
20610537,2080046150,2120046190
20610616,2080015210,2120015270
20610810,2080017280,2120017280
20610814,2080011660,2120011670
20610822,2080009760,2120009780
20610920,2080014590,2120014590
20610928,2080009960,2120010010
20610929,2080003060,2120003120
20611019,2080014590,2120014590
20611027,2080009960,2120010010
20611126,2080047750,2120047760
20611129,2080015210,2120015270
20611254,2080014590,2120014590
20611257,2080014310,2120014360
20611258,2080011660,2120011670
20611259,2080011660,2120011670
20611260,2080011660,2120011670
20611270,2080009290,2120009420
20611353,2080047750,2120047760
20611357,2080015210,2120015270
20611358,2080015210,2120015270
20611461,2080014590,2120014590
20611561,2080017280,2120017280
20611562,2080047750,2120047760
20611567,2080015210,2120015270
20611568,2080015210,2120015270
20611571,2080014590,2120014590
20611572,2080014590,2120014590
20611663,2080017280,2120017280
20611665,2080015210,2120015270
20611669,2080011660,2120011670
20611679,2080009760,2120009780
20611680,2080046150,2120046190
20611681,2080009290,2120009420
20611773,2080048040,2120048040
20611774,2080048040,2120048040
20611874,2080014590,2120014590
20611945,2080048040,2120048040
20611966,2080009760,2120009780
20612039,2080011660,2120011660
20612040,2080011660,2120011660
20612041,2080011660,2120011660
